,adaptive,alg,best_score,cumulative_partial_fit_calls,train_time,wall_time
7135,False,random-search-passive,-0.0976567417383194,1019,13709.018711805344,2286.643257856369
7136,False,random-search-passive,-0.0976567417383194,1020,13718.912074804306,2286.643257856369
7137,False,random-search-passive,-0.0976567417383194,1021,13733.114959955215,2286.6432588100433
7138,False,random-search-passive,-0.0976567417383194,1022,13739.909464597702,2286.6432588100433
7139,False,random-search-passive,-0.0976567417383194,1023,13745.4988656044,2286.6432588100433
7140,False,random-search-passive,-0.0976567417383194,1024,13771.768199682236,2286.6432588100433
7141,False,random-search-passive,-0.0976567417383194,1025,13782.60832619667,2286.6432588100433
7142,False,random-search-passive,-0.0976567417383194,1026,13788.721996307373,2286.6432597637177
7143,False,random-search-passive,-0.0976567417383194,1027,13836.135288000107,2334.1322350502014
7144,False,random-search-passive,-0.0976567417383194,1028,13843.0822057724,2334.132235765457
7145,False,random-search-passive,-0.0976567417383194,1029,13849.410092830658,2334.132235765457
7146,False,random-search-passive,-0.0976567417383194,1030,13859.853667497635,2334.132235765457
7147,False,random-search-passive,-0.0976567417383194,1031,13892.578224658966,2334.132235765457
7148,False,random-search-passive,-0.0976567417383194,1032,13908.918195486069,2334.132235765457
7149,False,random-search-passive,-0.09800047427415848,1033,13915.995800733566,2334.1322367191315
7150,False,random-search-passive,-0.09800047427415848,1034,13921.975811719894,2334.1322367191315
7151,False,random-search-passive,-0.09800047427415848,1035,13950.036990880966,2334.1322367191315
7152,False,random-search-passive,-0.09800047427415848,1036,13959.934862613678,2334.1322367191315
7153,False,random-search-passive,-0.09800047427415848,1037,13969.33347916603,2334.1322367191315
7154,False,random-search-passive,-0.09800047427415848,1038,13982.005554676056,2334.132237672806
7155,False,random-search-passive,-0.09800047427415848,1039,13996.75693321228,2334.132237672806
7156,False,random-search-passive,-0.09800047427415848,1040,14011.606382131577,2334.132237672806
7157,False,random-search-passive,-0.09800047427415848,1041,14018.190324306488,2334.132237672806
7158,False,random-search-passive,-0.09800047427415848,1042,14024.07692527771,2334.132237672806
7159,False,random-search-passive,-0.09800047427415848,1043,14056.10602736473,2334.1322388648987
7160,False,random-search-passive,-0.09800047427415848,1044,14065.68760228157,2334.1322388648987
7161,False,random-search-passive,-0.09800047427415848,1045,14072.460888147354,2334.1322388648987
7162,False,random-search-passive,-0.09800047427415848,1046,14118.634577512741,2380.385493040085
7163,False,random-search-passive,-0.09800047427415848,1047,14125.325017929077,2380.385493040085
7164,False,random-search-passive,-0.09800047427415848,1048,14130.592564821243,2380.385493040085
7165,False,random-search-passive,-0.09800047427415848,1049,14140.37376499176,2380.385493993759
7166,False,random-search-passive,-0.09800047427415848,1050,14171.461775779724,2380.385493993759
7167,False,random-search-passive,-0.09800047427415848,1051,14188.087965726852,2380.385493993759
7168,False,random-search-passive,-0.09718876332044601,1052,14194.118345499039,2380.385493993759
7169,False,random-search-passive,-0.09718876332044601,1053,14199.509068727493,2380.385494709015
7170,False,random-search-passive,-0.09718876332044601,1054,14224.191247701645,2380.385494709015
7171,False,random-search-passive,-0.09718876332044601,1055,14233.663212776184,2380.385494709015
7172,False,random-search-passive,-0.09718876332044601,1056,14243.444796800613,2380.385494709015
7173,False,random-search-passive,-0.09718876332044601,1057,14255.536040782928,2380.385494709015
7174,False,random-search-passive,-0.09718876332044601,1058,14270.902858018875,2380.385495662689
7175,False,random-search-passive,-0.09718876332044601,1059,14285.717856168747,2380.385495662689
7176,False,random-search-passive,-0.09718876332044601,1060,14291.860512018204,2380.385495662689
7177,False,random-search-passive,-0.09718876332044601,1061,14297.788087129593,2380.385495662689
7178,False,random-search-passive,-0.09718876332044601,1062,14321.113513469696,2380.385496854782
7179,False,random-search-passive,-0.09718876332044601,1063,14331.467663288116,2380.385496854782
7180,False,random-search-passive,-0.09718876332044601,1064,14338.126447439194,2380.385496854782
