,algorithm,best_score,max_iter,num_models,overhead,partial_fit_calls,patience,time,tol,workers
876,stop_on_plateau,1.4627088796564998,27,13,46.552305955153244,13,10.0,2.2694249153137207,0.01,16
877,stop_on_plateau,1.0985008946090762,27,13,46.07683817545573,13,10.0,2.246245861053467,0.1,16
878,stop_on_plateau,0.9950569979801581,27,13,47.68946231939854,13,20.0,2.3248612880706787,0.01,16
879,stop_on_plateau,1.2469962036058444,27,13,47.86559862968249,13,20.0,2.3334479331970215,0.1,16
880,stop_on_plateau,0.9274406275110355,27,13,52.52211644099309,13,40.0,2.560453176498413,0.01,16
881,stop_on_plateau,0.9904571198057659,27,13,47.162628173828125,13,40.0,2.299178123474121,0.1,16
882,stop_on_plateau,0.9248603979341931,27,26,36.946524106539215,26,10.0,3.6022861003875732,0.01,16
883,stop_on_plateau,0.9500041344602153,27,26,30.22023714505709,26,10.0,2.9464731216430664,0.1,16
884,stop_on_plateau,1.2121861194706613,27,26,41.602924542549324,26,20.0,4.05628514289856,0.01,16
885,stop_on_plateau,1.2726652826028872,27,26,36.868924361008865,26,20.0,3.5947201251983643,0.1,16
886,stop_on_plateau,1.0596026539445205,27,26,38.259383959647934,26,40.0,3.730289936065674,0.01,16
887,stop_on_plateau,0.9478114827369917,27,26,41.680849515474755,26,40.0,4.063882827758789,0.1,16
888,hyperband,1.6604388771356544,81,143,1.7423190222041858,1581,,10.329773902893066,,16
889,hyperband,1.4485448923685547,81,143,1.74117577922965,1581,,10.322995901107788,,16
890,hyperband,1.484672341869295,81,143,1.7292325918417601,1581,,10.252187728881836,,16
891,hyperband,1.4055079240785218,81,143,1.775818828186254,1581,,10.528385877609253,,16
892,hyperband,1.564283501021085,81,143,1.6963353117834836,1581,,10.057147979736328,,16
893,hyperband,1.671480705138648,81,143,1.735714601359487,1581,,10.290617942810059,,16
894,hyperband,1.5452855009861202,81,143,1.7322950063565097,1581,,10.270344018936157,,16
895,hyperband,1.7258613515407302,81,143,1.7273948133783503,1581,,10.241291999816895,,16
896,hyperband,1.460145068197523,81,143,1.7521192070906508,1581,,10.387876749038696,,16
897,hyperband,1.5550350795827623,81,143,1.8201843284238575,1581,,10.791417837142944,,16
898,hyperband,1.6186625829065655,81,143,1.7517886482510616,1581,,10.385916948318481,,16
899,hyperband,1.5114064422903262,81,143,1.6836898276103642,1581,,9.982176065444946,,16
900,stop_on_plateau,1.2043046245894173,81,19,111.62449016905668,19,10.0,7.953244924545288,0.01,16
901,stop_on_plateau,1.231290242681364,81,19,60.93159391168963,19,10.0,4.341376066207886,0.1,16
902,stop_on_plateau,1.3345687751107491,81,19,128.1181435835989,19,20.0,9.128417730331421,0.01,16
903,stop_on_plateau,1.434163792445076,81,19,102.6736945436712,19,20.0,7.315500736236572,0.1,16
904,stop_on_plateau,1.6732808914542874,81,19,123.94488150613351,19,40.0,8.831072807312012,0.01,16
905,stop_on_plateau,1.2900529051287324,81,19,121.46729586417216,19,40.0,8.654544830322266,0.1,16
906,stop_on_plateau,1.47105388146058,81,39,103.64820529253055,39,10.0,15.158550024032593,0.01,16
907,stop_on_plateau,0.9200611789876607,81,39,45.27151319715712,39,10.0,6.6209588050842285,0.1,16
908,stop_on_plateau,1.4871993479582237,81,39,114.32374155419505,39,20.0,16.719847202301025,0.01,16
909,stop_on_plateau,1.5021525188004219,81,39,82.94579758603349,39,20.0,12.130822896957397,0.1,16
910,stop_on_plateau,1.5770182661100485,81,39,120.06618793194112,39,40.0,17.559679985046387,0.01,16
911,stop_on_plateau,1.4527083127660323,81,39,102.34034937671107,39,40.0,14.967276096343994,0.1,16
912,hyperband,1.641665056046396,243,143,1.567886647977701,4743,,27.886823892593384,,16
913,hyperband,1.5405225122911455,243,143,1.6689412734087776,4743,,29.68420672416687,,16
914,hyperband,1.5296976148379675,243,143,1.6605051196009388,4743,,29.534159183502197,,16
915,hyperband,1.6972534722631583,243,143,1.5838625325666678,4743,,28.17097496986389,,16
916,hyperband,1.642385246605877,243,143,1.5719622668902282,4743,,27.95931386947632,,16
917,hyperband,1.528009207177864,243,143,1.6635100817561395,4743,,29.587606191635132,,16
918,hyperband,1.5642717577199452,243,143,1.633829557432362,4743,,29.059700965881348,,16
919,hyperband,1.792894657933674,243,143,1.5855157289043216,4743,,28.200379133224487,,16
920,hyperband,1.6382480762118108,243,143,1.5802892799814434,4743,,28.107420206069946,,16
921,hyperband,1.7180595466482895,243,143,1.6492691351027104,4743,,29.33431315422058,,16
922,hyperband,1.6288247483073137,243,143,1.6101487430704144,4743,,28.638508081436157,,16
923,hyperband,1.7001203323440808,243,143,1.6029212469628695,4743,,28.509958028793335,,16
924,stop_on_plateau,1.3690190575645236,243,19,226.12679130152654,19,10.0,16.111533880233765,0.01,16
925,stop_on_plateau,1.6361515639051176,243,19,66.73498990242942,19,10.0,4.754868030548096,0.1,16
926,stop_on_plateau,1.7387105088848116,243,19,304.10343973260177,19,20.0,21.667370080947876,0.01,16
927,stop_on_plateau,1.1159883914827984,243,19,132.3598995543363,19,20.0,9.43064284324646,0.1,16
928,stop_on_plateau,1.289819042524189,243,19,309.7178375511839,19,40.0,22.06739592552185,0.01,16
929,stop_on_plateau,1.3600440606796633,243,19,194.2203622115286,19,40.0,13.838200807571411,0.1,16
930,stop_on_plateau,1.6659695485231272,243,39,202.18628940419256,39,10.0,29.56974482536316,0.01,16
931,stop_on_plateau,1.237671823228403,243,39,51.406079479771805,39,10.0,7.518139123916626,0.1,16
932,stop_on_plateau,1.7254620490407908,243,39,219.71678448538495,39,20.0,32.13357973098755,0.01,16
933,stop_on_plateau,1.4394224095746853,243,39,87.2447722997421,39,20.0,12.75954794883728,0.1,16
934,stop_on_plateau,1.3716113864866255,243,39,265.09431692270135,39,40.0,38.77004384994507,0.01,16
935,stop_on_plateau,1.541362482264064,243,39,157.04889378995978,39,40.0,22.968400716781616,0.1,16
936,hyperband,1.128078171369214,27,49,5.726357111855159,357,,3.833080291748047,,32
937,hyperband,1.181751754669829,27,49,4.342750741654084,357,,2.906928777694702,,32
938,hyperband,0.9697387395027188,27,49,3.739166972127393,357,,2.5029048919677734,,32
939,hyperband,1.3154052406061125,27,49,3.732963013493158,357,,2.4987521171569824,,32
940,hyperband,1.186300572909791,27,49,3.6722715717960366,357,,2.4581267833709717,,32
941,hyperband,1.2486040377217191,27,49,3.729398355207969,357,,2.496366024017334,,32
942,hyperband,1.2504945752827508,27,49,4.20054837323927,357,,2.811742067337036,,32
943,hyperband,1.4197087531125694,27,49,3.8145626292509194,357,,2.553372859954834,,32
944,hyperband,1.565407545013331,27,49,3.724403986855159,357,,2.493022918701172,,32
945,hyperband,1.075083820038376,27,49,3.735100454976913,357,,2.500182867050171,,32
946,hyperband,1.2802605295656941,27,49,4.114729438731874,357,,2.7542970180511475,,32
947,hyperband,1.2115825326556267,27,49,3.7470300213184236,357,,2.5081682205200195,,32
948,stop_on_plateau,0.8024890185443145,27,13,97.42781810271434,13,10.0,2.374803066253662,0.01,32
949,stop_on_plateau,0.8763622141825953,27,13,91.51229858398438,13,10.0,2.230612277984619,0.1,32
950,stop_on_plateau,1.2532383179785365,27,13,91.89620384803185,13,20.0,2.2399699687957764,0.01,32
951,stop_on_plateau,1.1766610212981803,27,13,102.8094462859325,13,20.0,2.5059802532196045,0.1,32
952,stop_on_plateau,0.9874665101402468,27,13,91.50977501502403,13,40.0,2.230550765991211,0.01,32
953,stop_on_plateau,0.9267213503632418,27,13,90.90999701084235,13,40.0,2.2159311771392822,0.1,32
954,stop_on_plateau,1.2984710099576362,27,26,46.66430155436198,26,10.0,2.2748847007751465,0.01,32
955,stop_on_plateau,1.2102973949646667,27,26,53.61023927346254,26,10.0,2.613499164581299,0.1,32
956,stop_on_plateau,1.1617897478460482,27,26,47.53833672939203,26,20.0,2.3174939155578613,0.01,32
957,stop_on_plateau,1.2787512394981408,27,26,48.504325671073715,26,20.0,2.3645858764648438,0.1,32
958,stop_on_plateau,1.165771176334688,27,26,53.46898298997145,26,40.0,2.6066129207611084,0.01,32
959,stop_on_plateau,1.1284863494675468,27,26,48.46082345033303,26,40.0,2.3624651432037354,0.1,32
960,hyperband,1.5715651629930838,81,143,2.655677546083538,1581,,7.872424125671387,,32
961,hyperband,1.4569352819228234,81,143,2.5787904447024315,1581,,7.6445019245147705,,32
962,hyperband,1.705690518414773,81,143,2.63743013514262,1581,,7.818331956863403,,32
963,hyperband,1.4157440461786945,81,143,2.665529245066537,1581,,7.901628255844116,,32
964,hyperband,1.427247394791204,81,143,2.558590484625575,1581,,7.5846216678619385,,32
965,hyperband,1.3585972279038228,81,143,2.605953051675454,1581,,7.725022077560425,,32
966,hyperband,1.628459131901582,81,143,2.566835474621111,1581,,7.609062910079956,,32
967,hyperband,1.5429869746555143,81,143,2.6706603868787306,1581,,7.916838884353638,,32
968,hyperband,1.79337397077569,81,143,2.602458457617023,1581,,7.714662790298462,,32
969,hyperband,1.5483439604220584,81,143,2.648448360989221,1581,,7.850994110107422,,32
970,hyperband,1.6303814033315474,81,143,2.6727003611870868,1581,,7.92288613319397,,32
971,hyperband,1.7751066022989332,81,143,2.552311636088092,1581,,7.566008806228638,,32
972,stop_on_plateau,1.3699979572116656,81,19,187.17628612852934,19,10.0,6.668155193328857,0.01,32
973,stop_on_plateau,1.177262307454417,81,19,95.58897185743902,19,10.0,3.4053571224212646,0.1,32
974,stop_on_plateau,1.5720618690952581,81,19,177.22236900998837,19,20.0,6.313546895980835,0.01,32
975,stop_on_plateau,1.3233562877151412,81,19,184.87876088995685,19,20.0,6.586305856704712,0.1,32
976,stop_on_plateau,1.5854400770687638,81,19,186.16006416186954,19,40.0,6.631952285766602,0.01,32
977,stop_on_plateau,1.2459398627968483,81,19,175.77894779673795,19,40.0,6.262125015258789,0.1,32
978,stop_on_plateau,1.4855210047156826,81,39,136.7948450593867,39,10.0,10.003123044967651,0.01,32
979,stop_on_plateau,1.2953189242789696,81,39,71.73379751352164,39,10.0,5.2455339431762695,0.1,32
980,stop_on_plateau,1.3965521352925658,81,39,153.34375169542102,39,20.0,11.213261842727661,0.01,32
981,stop_on_plateau,1.4220757312057606,81,39,104.0739956065121,39,20.0,7.610410928726196,0.1,32
982,stop_on_plateau,1.2478017173713287,81,39,154.93503146701389,39,40.0,11.32962417602539,0.01,32
983,stop_on_plateau,1.7955034498336442,81,39,138.05042169032953,39,40.0,10.094937086105347,0.1,32
984,hyperband,1.726241616210028,243,143,2.512937815612111,4743,,22.347870111465454,,32
985,hyperband,1.5818660054441502,243,143,2.440273663727714,4743,,21.701658725738525,,32
986,hyperband,1.541335901711056,243,143,2.4543067845802917,4743,,21.826457023620605,,32
987,hyperband,1.612424503411802,243,143,2.4644583189292253,4743,,21.916735887527466,,32
988,hyperband,1.5427821440530896,243,143,2.506731459459239,4743,,22.292676210403442,,32
989,hyperband,1.4931608794862519,243,143,2.4625997096289653,4743,,21.900207042694092,,32
990,hyperband,1.6250847205993635,243,143,2.4878525551309303,4743,,22.124783754348755,,32
991,hyperband,1.5319274062826047,243,143,2.4997902332048274,4743,,22.230947017669678,,32
992,hyperband,1.489407815924463,243,143,2.469692274459977,4743,,21.963282108306885,,32
993,hyperband,1.5589562621094644,243,143,2.4292735341679514,4743,,21.603833198547363,,32
994,hyperband,1.7519300418713435,243,143,2.4429699568480716,4743,,21.725637197494507,,32
995,hyperband,1.6127235479020825,243,143,2.4801538585234164,4743,,22.056318283081055,,32
996,stop_on_plateau,1.4616359594261132,243,19,540.9902003773473,19,10.0,19.272775888442993,0.01,32
997,stop_on_plateau,1.2164758901437969,243,19,115.06909152917696,19,10.0,4.099336385726929,0.1,32
998,stop_on_plateau,1.4368391146584958,243,19,536.4645907753393,19,20.0,19.11155104637146,0.01,32
999,stop_on_plateau,1.364929197428867,243,19,170.85996259722793,19,20.0,6.086886167526245,0.1,32
1000,stop_on_plateau,1.400435472320787,243,19,538.2149010373836,19,40.0,19.173905849456787,0.01,32
1001,stop_on_plateau,1.374762900647789,243,19,384.7909090811747,19,40.0,13.708176136016846,0.1,32
1002,stop_on_plateau,1.4810658776706433,243,39,301.4722351335053,39,10.0,22.045157194137573,0.01,32
1003,stop_on_plateau,1.0578474441525003,243,39,58.88604710244725,39,10.0,4.306042194366455,0.1,32
1004,stop_on_plateau,1.3514532359925686,243,39,331.1675764556624,39,20.0,24.216629028320312,0.01,32
1005,stop_on_plateau,1.3071867606487548,243,39,151.48038293561365,39,20.0,11.077003002166748,0.1,32
1006,stop_on_plateau,1.5408940090849292,243,39,352.65455327482306,39,40.0,25.787864208221436,0.01,32
1007,stop_on_plateau,1.3327413951774905,243,39,215.99353236010953,39,40.0,15.794527053833008,0.1,32
1008,hyperband,1.1420634486561216,27,49,12.482445981322217,357,,4.177718639373779,,64
1009,hyperband,1.0336888799528754,27,49,7.3807090381725615,357,,2.470231056213379,,64
1010,hyperband,1.452217381221388,27,49,7.34101267867173,357,,2.4569451808929443,,64
1011,hyperband,1.1421766596598302,27,49,7.324127567693745,357,,2.4512939453125,,64
1012,hyperband,1.2213146118443952,27,49,8.146473718067957,357,,2.726522922515869,,64
1013,hyperband,1.1867381821029244,27,49,7.516109064068337,357,,2.515547752380371,,64
1014,hyperband,1.010317405793239,27,49,7.356718830924297,357,,2.4622018337249756,,64
1015,hyperband,1.0450559133114015,27,49,7.45173649293702,357,,2.4940030574798584,,64
1016,hyperband,0.9600116342688211,27,49,8.30714264058488,357,,2.780296802520752,,64
1017,hyperband,1.167120428123765,27,49,7.332881781456073,357,,2.454223871231079,,64
1018,hyperband,1.1757556564602782,27,49,7.2959878531490725,357,,2.44187593460083,,64
1019,hyperband,1.2361012968512197,27,49,7.283172464949522,357,,2.437586784362793,,64
1020,stop_on_plateau,0.9230802183803039,27,13,193.7633807842548,13,10.0,2.3614912033081055,0.01,64
1021,stop_on_plateau,1.1706545101229584,27,13,207.01276339017429,13,10.0,2.522968053817749,0.1,64
1022,stop_on_plateau,1.1812043876299176,27,13,182.18780908829126,13,20.0,2.22041392326355,0.01,64
1023,stop_on_plateau,0.8666397694565556,27,13,181.0700441018129,13,20.0,2.2067911624908447,0.1,64
1024,stop_on_plateau,0.9268350243128275,27,13,183.30978002303686,13,40.0,2.2340879440307617,0.01,64
1025,stop_on_plateau,1.1262377965750894,27,13,181.12787099984976,13,40.0,2.207495927810669,0.1,64
1026,stop_on_plateau,1.2000769623791543,27,26,106.84647193321814,26,10.0,2.6043827533721924,0.01,64
1027,stop_on_plateau,1.252829688605243,27,26,92.20885252341246,26,10.0,2.2475907802581787,0.1,64
1028,stop_on_plateau,1.219758172922559,27,26,105.73181739220252,26,20.0,2.5772130489349365,0.01,64
1029,stop_on_plateau,1.3294817667442584,27,26,94.0031980856871,26,20.0,2.291327953338623,0.1,64
1030,stop_on_plateau,1.2960259357548822,27,26,93.91108781863481,26,40.0,2.2890827655792236,0.01,64
1031,stop_on_plateau,1.1424459949513874,27,26,108.0650133964343,26,40.0,2.634084701538086,0.1,64
1032,hyperband,1.8099618364610361,81,143,4.778605072452578,1581,,7.082788705825806,,64
1033,hyperband,1.4310070741756797,81,143,4.987442013384445,1581,,7.392324209213257,,64
1034,hyperband,1.349455108985106,81,143,4.821612627325796,1581,,7.146533966064453,,64
1035,hyperband,1.6687841711875662,81,143,4.934769593636346,1581,,7.314253807067871,,64
1036,hyperband,1.2721222692342147,81,143,5.005714115703405,1581,,7.419406890869141,,64
1037,hyperband,1.5625044348332262,81,143,4.7538472609305815,1581,,7.046092987060547,,64
1038,hyperband,1.604026187395938,81,143,4.871128572081554,1581,,7.219925880432129,,64
1039,hyperband,1.657693363416711,81,143,4.770795680188238,1581,,7.071213722229004,,64
1040,hyperband,1.713433307108479,81,143,5.010946918433662,1581,,7.4271628856658936,,64
1041,hyperband,1.5695577561748322,81,143,4.836415872527606,1581,,7.168475151062012,,64
1042,hyperband,1.7045472666554136,81,143,4.998139573028262,1581,,7.408179998397827,,64
1043,hyperband,1.3822263898379463,81,143,4.747684711196516,1581,,7.036958932876587,,64
1044,stop_on_plateau,1.1800901121163165,81,19,378.49465085749046,19,10.0,6.741935968399048,0.01,64
1045,stop_on_plateau,1.3442627418493716,81,19,229.99096251370617,19,10.0,4.096714019775391,0.1,64
1046,stop_on_plateau,1.5281452874983834,81,19,372.42143865217247,19,20.0,6.633756875991821,0.01,64
1047,stop_on_plateau,1.1192300621655478,81,19,354.89808467396523,19,20.0,6.321622133255005,0.1,64
1048,stop_on_plateau,1.201537700360625,81,19,370.9548816346286,19,40.0,6.607633829116821,0.01,64
1049,stop_on_plateau,1.1507035190899677,81,19,374.97426083213406,19,40.0,6.679229021072388,0.1,64
1050,stop_on_plateau,1.3198783662039195,81,39,193.23096642127405,39,10.0,7.065007209777832,0.01,64
1051,stop_on_plateau,1.411846636077351,81,39,136.75079345703125,39,10.0,4.999950885772705,0.1,64
1052,stop_on_plateau,1.225178768139888,81,39,196.08891805013022,39,20.0,7.169501066207886,0.01,64
1053,stop_on_plateau,1.2845516263421533,81,39,188.28520815596622,39,20.0,6.884177923202515,0.1,64
1054,stop_on_plateau,1.5953816708408874,81,39,202.3476233849159,39,40.0,7.398334980010986,0.01,64
1055,stop_on_plateau,1.8318232538567225,81,39,198.139894925631,39,40.0,7.244489908218384,0.1,64
1056,hyperband,1.753358548724465,243,143,4.60749805849094,4743,,20.487528085708618,,64
1057,hyperband,1.7537519932009364,243,143,4.61720555017482,4743,,20.53069305419922,,64
1058,hyperband,1.547199136874754,243,143,4.66484682685133,4743,,20.742532968521118,,64
1059,hyperband,1.56006117309073,243,143,4.575185650423294,4743,,20.343848943710327,,64
1060,hyperband,1.488887701628283,243,143,4.565474995240382,4743,,20.30066990852356,,64
1061,hyperband,1.94871794248597,243,143,4.539083156040124,4743,,20.183316946029663,,64
1062,hyperband,1.502659955574395,243,143,4.659148024627989,4743,,20.717192888259888,,64
1063,hyperband,1.5236185902137673,243,143,4.588575615836963,4743,,20.403388261795044,,64
1064,hyperband,1.5698364157620313,243,143,4.570360510119216,4743,,20.322393655776978,,64
1065,hyperband,1.605196105223096,243,143,4.605700225905144,4743,,20.479533910751343,,64
1066,hyperband,1.7308366942079796,243,143,4.573550443135224,4743,,20.336577892303467,,64
1067,hyperband,1.6633371531559822,243,143,4.63924596964647,4743,,20.628697156906128,,64
1068,stop_on_plateau,1.7477640973781656,243,19,1064.7219741553592,19,10.0,18.965360164642334,0.01,64
1069,stop_on_plateau,1.0527561651839896,243,19,254.39023469623768,19,10.0,4.531326055526733,0.1,64
1070,stop_on_plateau,1.2867014007518751,243,19,1069.4966098718476,19,20.0,19.050408363342285,0.01,64
1071,stop_on_plateau,1.233341419741393,243,19,497.0781158982662,19,20.0,8.854203939437866,0.1,64
1072,stop_on_plateau,1.2090686314499592,243,19,1073.932018614652,19,40.0,19.129414081573486,0.01,64
1073,stop_on_plateau,1.5953796396980602,243,19,593.1916889391448,19,40.0,10.566226959228516,0.1,64
1074,stop_on_plateau,1.6401033015932205,243,39,534.6399160531852,39,10.0,19.54777193069458,0.01,64
1075,stop_on_plateau,1.5477839145797725,243,39,138.2571554591513,39,10.0,5.05502724647522,0.1,64
1076,stop_on_plateau,1.2985910397241611,243,39,542.7005800426516,39,20.0,19.84248995780945,0.01,64
1077,stop_on_plateau,1.805099901184352,243,39,241.30852202064972,39,20.0,8.822842836380005,0.1,64
1078,stop_on_plateau,1.4872578821605134,243,39,550.4447480552217,39,40.0,20.125636100769043,0.01,64
1079,stop_on_plateau,1.3599831778128824,243,39,414.20056595761554,39,40.0,15.144208192825317,0.1,64
1080,hyperband,1.4154255212891387,27,49,1.6195128055291128,357,,8.672491073608398,,4
1081,hyperband,1.1907197326608798,27,49,1.4258810340746,357,,7.635592937469482,,4
1082,hyperband,1.1514648098058582,27,49,1.435242358153385,357,,7.685722827911377,,4
1083,hyperband,1.3438752460896546,27,49,1.494987471764829,357,,8.00565791130066,,4
1084,hyperband,1.0667225655567707,27,49,1.3608481481073063,357,,7.287341833114624,,4
1085,hyperband,1.2665798119604244,27,49,1.3987288310302963,357,,7.490192890167236,,4
1086,hyperband,1.2763532954887995,27,49,1.4811267817165117,357,,7.931433916091919,,4
1087,hyperband,1.1765086411204586,27,49,1.419837891109406,357,,7.603231906890869,,4
1088,hyperband,1.0471439971161318,27,49,1.4737278807396983,357,,7.891812801361084,,4
1089,hyperband,1.298914476334427,27,49,1.417264439701255,357,,7.58945107460022,,4
1090,hyperband,1.0384211707060673,27,49,1.413738204428907,357,,7.570568084716797,,4
1091,hyperband,1.531693303271611,27,49,1.4432128849261059,357,,7.728404998779297,,4
1092,stop_on_plateau,1.0872738150178116,27,13,33.93231294093988,13,10.0,6.616801023483276,0.01,4
1093,stop_on_plateau,0.9364669939381915,27,13,30.336629427396332,13,10.0,5.915642738342285,0.1,4
1094,stop_on_plateau,1.0091731214514774,27,13,34.73077431703225,13,20.0,6.772500991821289,0.01,4
1095,stop_on_plateau,0.957986130264326,27,13,31.771486233442257,13,20.0,6.19543981552124,0.1,4
1096,stop_on_plateau,0.8385894443200215,27,13,34.5520202930157,13,40.0,6.7376439571380615,0.01,4
1097,stop_on_plateau,1.4120036301558954,27,13,34.56122936346592,13,40.0,6.7394397258758545,0.1,4
1098,stop_on_plateau,1.1466618294818114,27,26,31.29107218522292,26,10.0,12.203518152236938,0.01,4
1099,stop_on_plateau,1.3312940931670953,27,26,28.981576821742912,26,10.0,11.302814960479736,0.1,4
1100,stop_on_plateau,0.7941002582595053,27,26,32.77604885590382,26,20.0,12.78265905380249,0.01,4
1101,stop_on_plateau,0.8675507861929879,27,26,31.883597373962402,26,20.0,12.434602975845337,0.1,4
1102,stop_on_plateau,1.1020043127423327,27,26,32.33776642726018,26,40.0,12.61172890663147,0.01,4
1103,stop_on_plateau,1.1413595695880674,27,26,33.25620553432367,26,40.0,12.96992015838623,0.1,4
1104,hyperband,1.5620408797797367,81,143,1.2764204460785857,1581,,30.270310878753662,,4
1105,hyperband,1.5588350931514785,81,143,1.3069851650308009,1581,,30.995153188705444,,4
1106,hyperband,1.6302422427719823,81,143,1.3049745770815728,1581,,30.947472095489502,,4
1107,hyperband,1.4538240498000612,81,143,1.3107470010318711,1581,,31.084365129470825,,4
1108,hyperband,1.7256879631686768,81,143,1.3084872975873214,1581,,31.030776262283325,,4
1109,hyperband,1.461340904511949,81,143,1.3508854600012417,1581,,32.03624868392944,,4
1110,hyperband,1.5704696737270774,81,143,1.2916006670957272,1581,,30.63030982017517,,4
1111,hyperband,1.4440931793926768,81,143,1.316427405363594,1581,,31.219075918197632,,4
1112,hyperband,1.350378012808841,81,143,1.317204761525234,1581,,31.237510919570923,,4
1113,hyperband,1.501425547548681,81,143,1.3157257117879257,1581,,31.20243525505066,,4
1114,hyperband,1.7358657629795033,81,143,1.306439732891986,1581,,30.982218265533447,,4
1115,hyperband,1.4178688531247836,81,143,1.3042530580183236,1581,,30.93036127090454,,4
1116,stop_on_plateau,1.40258834775778,81,19,91.9997298926638,19,10.0,26.21992301940918,0.01,4
1117,stop_on_plateau,0.9812573856266601,81,19,28.514340049342106,19,10.0,8.1265869140625,0.1,4
1118,stop_on_plateau,1.1244681762200859,81,19,96.95859959251003,19,20.0,27.633200883865356,0.01,4
1119,stop_on_plateau,1.16567841108963,81,19,65.3620954145465,19,20.0,18.628197193145752,0.1,4
1120,stop_on_plateau,1.5238145363052706,81,19,98.35736458761652,19,40.0,28.031848907470703,0.01,4
1121,stop_on_plateau,1.3788013556511216,81,19,90.41591610824854,19,40.0,25.76853609085083,0.1,4
1122,stop_on_plateau,1.5059087508407107,81,39,87.53277623755301,39,10.0,51.206674098968506,0.01,4
1123,stop_on_plateau,1.38739767696599,81,39,33.66482930305677,39,10.0,19.693925142288208,0.1,4
1124,stop_on_plateau,1.7296193839877227,81,39,94.60906493358124,39,20.0,55.34630298614502,0.01,4
1125,stop_on_plateau,1.2139235825736665,81,39,57.564789617163505,39,20.0,33.67540192604065,0.1,4
1126,stop_on_plateau,1.3315740420295183,81,39,95.75801343999358,39,40.0,56.01843786239624,0.01,4
1127,stop_on_plateau,1.4001725588051326,81,39,87.87147163325905,39,40.0,51.40481090545654,0.1,4
1128,hyperband,1.7397923658678167,243,143,1.2958130168599786,4743,,92.19061708450317,,4
1129,hyperband,1.5231378354973513,243,143,1.2275721671769102,4743,,87.33562183380127,,4
1130,hyperband,1.6708345134171247,243,143,1.2361883924434522,4743,,87.9486231803894,,4
1131,hyperband,1.7892581414478506,243,143,1.2561552857504816,4743,,89.36916780471802,,4
1132,hyperband,1.769600874411956,243,143,1.2314769135765438,4743,,87.6134250164032,,4
1133,hyperband,1.4959339667369642,243,143,1.2347769893072789,4743,,87.84820890426636,,4
1134,hyperband,1.6575586116256835,243,143,1.2625675608917586,4743,,89.82536911964417,,4
1135,hyperband,1.6779883474678559,243,143,1.2457408358119295,4743,,88.62823176383972,,4
1136,hyperband,1.6379547848481497,243,143,1.2633661667857774,4743,,89.88218593597412,,4
1137,hyperband,1.8203096241475447,243,143,1.2625903454573544,4743,,89.82699012756348,,4
1138,hyperband,1.336646306401482,243,143,1.2621775255894259,4743,,89.79762005805969,,4
1139,hyperband,1.3359695414895463,243,143,1.238511771359525,4743,,88.11391997337341,,4
1140,stop_on_plateau,1.3137072457702261,243,19,139.9555858812834,19,10.0,39.88734197616577,0.01,4
1141,stop_on_plateau,1.1739196165579422,243,19,38.07468748929208,19,10.0,10.851285934448242,0.1,4
1142,stop_on_plateau,1.4574455789145992,243,19,178.25382466901814,19,20.0,50.802340030670166,0.01,4
1143,stop_on_plateau,1.1524782524752186,243,19,72.35409837020072,19,20.0,20.620918035507202,0.1,4
1144,stop_on_plateau,1.3263023602256556,243,19,222.13460353382848,19,40.0,63.30836200714111,0.01,4
1145,stop_on_plateau,1.4094597206806303,243,19,106.94521435520106,19,40.0,30.4793860912323,0.1,4
1146,stop_on_plateau,1.4894010538281928,243,39,132.50334038693683,39,10.0,77.51445412635803,0.01,4
1147,stop_on_plateau,1.2520211233041676,243,39,34.73870652353662,39,10.0,20.32214331626892,0.1,4
1148,stop_on_plateau,1.4572291136289333,243,39,171.7412390260615,39,20.0,100.46862483024597,0.01,4
1149,stop_on_plateau,1.3328001777845715,243,39,56.58992824391422,39,20.0,33.10510802268982,0.1,4
1150,stop_on_plateau,1.526733840772297,243,39,192.56558132986737,39,40.0,112.65086507797241,0.01,4
1151,stop_on_plateau,1.577150976334287,243,39,112.02616406302168,39,40.0,65.53530597686768,0.1,4
1152,hyperband,1.3513390150058056,27,49,1.9579914103703007,357,,5.2425220012664795,,8
1153,hyperband,1.0758466133921532,27,49,1.520985604222972,357,,4.072438955307007,,8
1154,hyperband,1.2732933099081112,27,49,1.6041598956680656,357,,4.295138120651245,,8
1155,hyperband,1.0100412601922037,27,49,1.6984328724979576,357,,4.547554016113281,,8
1156,hyperband,1.163985583325384,27,49,1.5025157554476871,357,,4.022985935211182,,8
1157,hyperband,1.191166768283793,27,49,1.5835447694295819,357,,4.239941120147705,,8
1158,hyperband,1.0972404016280035,27,49,1.5804613115184225,357,,4.231685161590576,,8
1159,hyperband,0.9597569998121239,27,49,1.4906397052839693,357,,3.991187810897827,,8
1160,hyperband,1.241173868454773,27,49,1.515762389652313,357,,4.058453798294067,,8
1161,hyperband,1.1723375946968453,27,49,1.4962404715914688,357,,4.006183862686157,,8
1162,hyperband,1.2710142032456528,27,49,1.4874796684827905,357,,3.982726812362671,,8
1163,hyperband,1.197851315412374,27,49,1.5496467675815444,357,,4.149179220199585,,8
1164,stop_on_plateau,0.6875571383164267,27,13,41.16260332938952,13,10.0,4.0133538246154785,0.01,8
1165,stop_on_plateau,0.9914078902701865,27,13,35.10516973642203,13,10.0,3.4227540493011475,0.1,8
