,adaptive,alg,base_alg,best_score,cumulative_partial_fit_calls,model_id,patience,patience_,repeat,tol,train_time,wall_time
1593,False,hyperband-p40,hyperband,-0.1257462203502655,74,bracket=4-11,40,p=40,0,0.0,626.1282896995544,45.37422513961792
1594,False,hyperband-p40,hyperband,-0.1257462203502655,75,bracket=4-12,40,p=40,0,0.0,634.5571331977844,45.3742253780365
1595,False,hyperband-p40,hyperband,-0.1257462203502655,76,bracket=4-13,40,p=40,0,0.0,641.4302196502686,45.37422561645508
1596,False,hyperband-p40,hyperband,-0.1257462203502655,77,bracket=4-14,40,p=40,0,0.0,647.2378127574921,45.374226093292236
1597,False,hyperband-p40,hyperband,-0.1257462203502655,78,bracket=4-15,40,p=40,0,0.0,653.6856305599213,45.374226093292236
1598,False,hyperband-p40,hyperband,-0.1257462203502655,79,bracket=4-16,40,p=40,0,0.0,661.9352116584778,45.374226331710815
1599,False,hyperband-p40,hyperband,-0.1257462203502655,80,bracket=4-17,40,p=40,0,0.0,669.8445732593536,45.374226570129395
1600,False,hyperband-p40,hyperband,-0.1257462203502655,81,bracket=4-18,40,p=40,0,0.0,684.4286696910858,45.374226808547974
1601,False,hyperband-p40,hyperband,-0.1257462203502655,82,bracket=4-19,40,p=40,0,0.0,690.1442396640778,45.374226808547974
1602,False,hyperband-p40,hyperband,-0.1257462203502655,83,bracket=4-20,40,p=40,0,0.0,699.4387061595917,45.37422704696655
1603,False,hyperband-p40,hyperband,-0.1257462203502655,84,bracket=4-21,40,p=40,0,0.0,709.896452665329,45.37422704696655
1604,False,hyperband-p40,hyperband,-0.1257462203502655,85,bracket=4-22,40,p=40,0,0.0,716.2709128856659,45.37422728538513
1605,False,hyperband-p40,hyperband,-0.1257462203502655,86,bracket=4-23,40,p=40,0,0.0,727.2714748382568,45.37422776222229
1606,False,hyperband-p40,hyperband,-0.1257462203502655,87,bracket=4-24,40,p=40,0,0.0,741.3014676570892,45.37422800064087
1607,False,hyperband-p40,hyperband,-0.1257462203502655,88,bracket=4-25,40,p=40,0,0.0,756.381269454956,45.37422800064087
1608,False,hyperband-p40,hyperband,-0.1257462203502655,89,bracket=4-26,40,p=40,0,0.0,771.6050086021423,45.37422823905945
1609,False,hyperband-p40,hyperband,-0.1257462203502655,90,bracket=4-27,40,p=40,0,0.0,779.4515125751495,45.37422847747803
1610,False,hyperband-p40,hyperband,-0.1257462203502655,91,bracket=4-28,40,p=40,0,0.0,787.5269501209259,45.37422847747803
1611,False,hyperband-p40,hyperband,-0.1257462203502655,92,bracket=4-29,40,p=40,0,0.0,793.2210998535156,45.374228715896606
1612,False,hyperband-p40,hyperband,-0.1257462203502655,93,bracket=4-30,40,p=40,0,0.0,799.5839686393738,45.374228715896606
1613,False,hyperband-p40,hyperband,-0.1257462203502655,94,bracket=4-31,40,p=40,0,0.0,810.922091960907,45.374228954315186
1614,False,hyperband-p40,hyperband,-0.1257462203502655,95,bracket=4-32,40,p=40,0,0.0,817.7648875713348,45.374229192733765
1615,False,hyperband-p40,hyperband,-0.1257462203502655,96,bracket=4-33,40,p=40,0,0.0,834.0715956687927,45.374229192733765
1616,False,hyperband-p40,hyperband,-0.1257462203502655,97,bracket=4-34,40,p=40,0,0.0,842.7200539112091,45.374229431152344
1617,False,hyperband-p40,hyperband,-0.1257462203502655,98,bracket=4-35,40,p=40,0,0.0,857.2343325614929,45.37422966957092
1618,False,hyperband-p40,hyperband,-0.1257462203502655,99,bracket=4-36,40,p=40,0,0.0,870.7496838569641,45.37422966957092
1619,False,hyperband-p40,hyperband,-0.1257462203502655,100,bracket=4-37,40,p=40,0,0.0,878.544136762619,45.3742299079895
1620,False,hyperband-p40,hyperband,-0.1257462203502655,101,bracket=4-38,40,p=40,0,0.0,885.8979098796844,45.3742299079895
1621,False,hyperband-p40,hyperband,-0.1257462203502655,102,bracket=4-39,40,p=40,0,0.0,892.5978629589081,45.37423014640808
1622,False,hyperband-p40,hyperband,-0.1257462203502655,103,bracket=4-40,40,p=40,0,0.0,899.091947555542,45.37423038482666
1623,False,hyperband-p40,hyperband,-0.1257462203502655,104,bracket=4-41,40,p=40,0,0.0,908.0749084949493,45.37423062324524
1624,False,hyperband-p40,hyperband,-0.1257462203502655,105,bracket=4-42,40,p=40,0,0.0,914.7527334690094,45.37423062324524
1625,False,hyperband-p40,hyperband,-0.1257462203502655,106,bracket=4-43,40,p=40,0,0.0,921.4931380748749,45.37423086166382
1626,False,hyperband-p40,hyperband,-0.1257462203502655,107,bracket=4-44,40,p=40,0,0.0,928.015061378479,45.37423086166382
1627,False,hyperband-p40,hyperband,-0.1257462203502655,108,bracket=4-45,40,p=40,0,0.0,933.6302492618561,45.37423133850098
1628,False,hyperband-p40,hyperband,-0.1257462203502655,109,bracket=4-46,40,p=40,0,0.0,941.4328062534332,45.374231576919556
1629,False,hyperband-p40,hyperband,-0.1257462203502655,110,bracket=4-47,40,p=40,0,0.0,947.7601149082184,45.374231576919556
1630,False,hyperband-p40,hyperband,-0.1257462203502655,111,bracket=4-48,40,p=40,0,0.0,956.4730753898621,45.374231815338135
1631,False,hyperband-p40,hyperband,-0.1257462203502655,112,bracket=4-49,40,p=40,0,0.0,970.5544919967651,45.374232053756714
1632,False,hyperband-p40,hyperband,-0.1257462203502655,113,bracket=4-50,40,p=40,0,0.0,977.5885782241821,45.37423229217529
1633,False,hyperband-p40,hyperband,-0.1257462203502655,114,bracket=4-51,40,p=40,0,0.0,983.607754945755,45.37423229217529
1634,False,hyperband-p40,hyperband,-0.1257462203502655,115,bracket=4-52,40,p=40,0,0.0,998.5392084121704,45.37423253059387
1635,False,hyperband-p40,hyperband,-0.1257462203502655,116,bracket=4-53,40,p=40,0,0.0,1005.5253818035126,45.37423253059387
1636,False,hyperband-p40,hyperband,-0.1257462203502655,117,bracket=4-54,40,p=40,0,0.0,1012.4106483459473,45.37423276901245
1637,False,hyperband-p40,hyperband,-0.1257462203502655,118,bracket=4-55,40,p=40,0,0.0,1018.7393970489502,45.37423276901245
1638,False,hyperband-p40,hyperband,-0.1257462203502655,119,bracket=4-56,40,p=40,0,0.0,1029.7699663639069,45.37423300743103
1639,False,hyperband-p40,hyperband,-0.1257462203502655,120,bracket=4-57,40,p=40,0,0.0,1050.5203068256378,45.37423324584961
1640,False,hyperband-p40,hyperband,-0.1257462203502655,121,bracket=4-58,40,p=40,0,0.0,1057.5578184127808,45.37423324584961
1641,False,hyperband-p40,hyperband,-0.1257462203502655,122,bracket=4-59,40,p=40,0,0.0,1063.817775964737,45.37423348426819
1642,False,hyperband-p40,hyperband,-0.1257462203502655,123,bracket=4-60,40,p=40,0,0.0,1072.5949094295502,45.37423348426819
1643,False,hyperband-p40,hyperband,-0.1257462203502655,124,bracket=4-61,40,p=40,0,0.0,1085.0726597309113,45.37423372268677
1644,False,hyperband-p40,hyperband,-0.1257462203502655,125,bracket=4-62,40,p=40,0,0.0,1091.368904352188,45.37423396110535
1645,False,hyperband-p40,hyperband,-0.1257462203502655,126,bracket=4-63,40,p=40,0,0.0,1107.4327187538147,45.37423396110535
1646,False,hyperband-p40,hyperband,-0.1257462203502655,127,bracket=4-64,40,p=40,0,0.0,1114.548689365387,45.374234199523926
1647,False,hyperband-p40,hyperband,-0.1257462203502655,128,bracket=4-65,40,p=40,0,0.0,1120.7991087436676,45.374234199523926
1648,False,hyperband-p40,hyperband,-0.1257462203502655,129,bracket=4-66,40,p=40,0,0.0,1131.0489687919617,45.374234676361084
1649,False,hyperband-p40,hyperband,-0.1257462203502655,130,bracket=4-67,40,p=40,0,0.0,1141.08203125,45.37423491477966
1650,False,hyperband-p40,hyperband,-0.1257462203502655,131,bracket=4-68,40,p=40,0,0.0,1149.0340886116028,45.37423491477966
1651,False,hyperband-p40,hyperband,-0.1257462203502655,132,bracket=4-69,40,p=40,0,0.0,1157.2848284244537,45.37423515319824
1652,False,hyperband-p40,hyperband,-0.1257462203502655,133,bracket=4-70,40,p=40,0,0.0,1164.1978857517242,45.37423539161682
1653,False,hyperband-p40,hyperband,-0.1257462203502655,134,bracket=4-71,40,p=40,0,0.0,1173.9762735366821,45.37423539161682
1654,False,hyperband-p40,hyperband,-0.1257462203502655,135,bracket=4-72,40,p=40,0,0.0,1185.017819404602,45.37423539161682
1655,False,hyperband-p40,hyperband,-0.1257462203502655,136,bracket=4-73,40,p=40,0,0.0,1192.2809283733368,45.3742356300354
1656,False,hyperband-p40,hyperband,-0.1257462203502655,137,bracket=4-74,40,p=40,0,0.0,1198.8404800891876,45.37423586845398
1657,False,hyperband-p40,hyperband,-0.1257462203502655,138,bracket=4-75,40,p=40,0,0.0,1215.6910486221313,45.37423586845398
1658,False,hyperband-p40,hyperband,-0.1257462203502655,139,bracket=4-76,40,p=40,0,0.0,1226.5333411693573,45.37423610687256
1659,False,hyperband-p40,hyperband,-0.1257462203502655,140,bracket=4-77,40,p=40,0,0.0,1233.058730840683,45.37423610687256
1660,False,hyperband-p40,hyperband,-0.1257462203502655,141,bracket=4-78,40,p=40,0,0.0,1239.3904514312744,45.37423634529114
1661,False,hyperband-p40,hyperband,-0.1257462203502655,142,bracket=4-79,40,p=40,0,0.0,1246.5469253063202,45.37423634529114
1662,False,hyperband-p40,hyperband,-0.1257462203502655,143,bracket=4-80,40,p=40,0,0.0,1260.509506225586,45.37423658370972
1663,False,hyperband-p40,hyperband,-0.1257462203502655,145,bracket=4-0,40,p=40,0,0.0,1260.7485864162445,143.59857273101807
1664,False,hyperband-p40,hyperband,-0.1257462203502655,147,bracket=4-1,40,p=40,0,0.0,1261.5057022571564,143.5985734462738
1665,False,hyperband-p40,hyperband,-0.1257462203502655,149,bracket=4-3,40,p=40,0,0.0,1261.9648842811584,143.59857392311096
1666,False,hyperband-p40,hyperband,-0.1257462203502655,151,bracket=4-9,40,p=40,0,0.0,1262.1845488548279,143.59857559204102
1667,False,hyperband-p40,hyperband,-0.11516614258289337,153,bracket=4-12,40,p=40,0,0.0,1263.0901744365692,143.59857606887817
1668,False,hyperband-p40,hyperband,-0.11438897252082825,155,bracket=4-13,40,p=40,0,0.0,1264.5030150413513,143.59857630729675
1669,False,hyperband-p40,hyperband,-0.11438897252082825,157,bracket=4-15,40,p=40,0,0.0,1264.367207288742,143.59857654571533
1670,False,hyperband-p40,hyperband,-0.11438897252082825,159,bracket=4-18,40,p=40,0,0.0,1263.4426953792572,143.59857726097107
1671,False,hyperband-p40,hyperband,-0.11438897252082825,161,bracket=4-20,40,p=40,0,0.0,1264.2467362880707,143.59857749938965
1672,False,hyperband-p40,hyperband,-0.11438897252082825,163,bracket=4-21,40,p=40,0,0.0,1263.1512520313263,143.59857773780823
1673,False,hyperband-p40,hyperband,-0.11438897252082825,165,bracket=4-23,40,p=40,0,0.0,1262.4793236255646,143.59857869148254
1674,False,hyperband-p40,hyperband,-0.11438897252082825,167,bracket=4-24,40,p=40,0,0.0,1261.7721207141876,143.59857869148254
1675,False,hyperband-p40,hyperband,-0.11438897252082825,169,bracket=4-32,40,p=40,0,0.0,1261.851894378662,143.5985803604126
1676,False,hyperband-p40,hyperband,-0.11438897252082825,171,bracket=4-34,40,p=40,0,0.0,1261.8295650482178,143.59858059883118
1677,False,hyperband-p40,hyperband,-0.11438897252082825,173,bracket=4-36,40,p=40,0,0.0,1261.7731757164001,143.59858107566833
1678,False,hyperband-p40,hyperband,-0.11438897252082825,175,bracket=4-42,40,p=40,0,0.0,1262.0118193626404,143.59858226776123
1679,False,hyperband-p40,hyperband,-0.11438897252082825,177,bracket=4-43,40,p=40,0,0.0,1261.5727310180664,143.5985825061798
1680,False,hyperband-p40,hyperband,-0.11438897252082825,179,bracket=4-49,40,p=40,0,0.0,1264.568202495575,143.59858417510986
1681,False,hyperband-p40,hyperband,-0.11438897252082825,181,bracket=4-50,40,p=40,0,0.0,1264.4505984783173,143.59858417510986
1682,False,hyperband-p40,hyperband,-0.11438897252082825,183,bracket=4-53,40,p=40,0,0.0,1263.9292495250702,143.59858465194702
1683,False,hyperband-p40,hyperband,-0.11438897252082825,185,bracket=4-60,40,p=40,0,0.0,1262.749221086502,143.5985860824585
1684,False,hyperband-p40,hyperband,-0.11438897252082825,187,bracket=4-61,40,p=40,0,0.0,1300.0134375095367,143.59858632087708
1685,False,hyperband-p40,hyperband,-0.11438897252082825,189,bracket=4-63,40,p=40,0,0.0,1300.032307624817,143.59858655929565
1686,False,hyperband-p40,hyperband,-0.11438897252082825,191,bracket=4-69,40,p=40,0,0.0,1299.644082069397,143.59858751296997
1687,False,hyperband-p40,hyperband,-0.11438897252082825,193,bracket=4-72,40,p=40,0,0.0,1299.9788091182709,143.59858798980713
1688,False,hyperband-p40,hyperband,-0.11438897252082825,195,bracket=4-75,40,p=40,0,0.0,1301.4387431144714,143.59858870506287
1689,False,hyperband-p40,hyperband,-0.11438897252082825,197,bracket=4-76,40,p=40,0,0.0,1301.3904037475586,143.59858894348145
1690,False,hyperband-p40,hyperband,-0.11438897252082825,205,bracket=3-5,40,p=40,0,0.0,1300.3623478412628,298.03508853912354
1691,False,hyperband-p40,hyperband,-0.11438897252082825,213,bracket=3-7,40,p=40,0,0.0,1299.9784588813782,298.0350890159607
1692,False,hyperband-p40,hyperband,-0.11292200535535812,221,bracket=3-10,40,p=40,0,0.0,1300.8588008880615,298.03508949279785
1693,False,hyperband-p40,hyperband,-0.11292200535535812,229,bracket=3-18,40,p=40,0,0.0,1305.296059370041,298.0350911617279
1694,False,hyperband-p40,hyperband,-0.11292200535535812,237,bracket=3-19,40,p=40,0,0.0,1305.7683925628662,298.0350914001465
1695,False,hyperband-p40,hyperband,-0.11292200535535812,245,bracket=3-21,40,p=40,0,0.0,1305.3174409866333,298.03509187698364
1696,False,hyperband-p40,hyperband,-0.11292200535535812,253,bracket=3-24,40,p=40,0,0.0,1303.4047050476074,298.0350925922394
1697,False,hyperband-p40,hyperband,-0.10728040337562561,261,bracket=3-25,40,p=40,0,0.0,1303.9051353931427,298.0350925922394
1698,False,hyperband-p40,hyperband,-0.10728040337562561,269,bracket=3-26,40,p=40,0,0.0,1304.3938663005829,298.03509283065796
1699,False,hyperband-p40,hyperband,-0.10728040337562561,277,bracket=3-27,40,p=40,0,0.0,1309.3982944488525,298.03509306907654
1700,False,hyperband-p40,hyperband,-0.10728040337562561,285,bracket=3-29,40,p=40,0,0.0,1309.1234729290009,298.0350937843323
1701,False,hyperband-p40,hyperband,-0.10065989941358566,291,bracket=4-12,40,p=40,0,0.0,1308.5206825733185,461.10896348953247
1702,False,hyperband-p40,hyperband,-0.10046246647834778,297,bracket=4-13,40,p=40,0,0.0,1308.6784772872925,461.10896348953247
1703,False,hyperband-p40,hyperband,-0.10046246647834778,303,bracket=4-18,40,p=40,0,0.0,1309.1695747375488,461.10896611213684
1704,False,hyperband-p40,hyperband,-0.10046246647834778,309,bracket=4-24,40,p=40,0,0.0,1309.4690964221954,461.1089680194855
1705,False,hyperband-p40,hyperband,-0.10046246647834778,315,bracket=4-34,40,p=40,0,0.0,1309.7010476589203,461.1089732646942
1706,False,hyperband-p40,hyperband,-0.10046246647834778,321,bracket=4-36,40,p=40,0,0.0,1311.550223350525,461.10897397994995
1707,False,hyperband-p40,hyperband,-0.10046246647834778,327,bracket=4-60,40,p=40,0,0.0,1312.151837348938,461.10898447036743
1708,False,hyperband-p40,hyperband,-0.10046246647834778,333,bracket=4-63,40,p=40,0,0.0,1312.214825630188,461.10898542404175
1709,False,hyperband-p40,hyperband,-0.10046246647834778,339,bracket=4-69,40,p=40,0,0.0,1312.1944115161896,461.10898876190186
1710,False,hyperband-p40,hyperband,-0.10046246647834778,365,bracket=2-1,40,p=40,0,0.0,1312.4994094371796,481.41753029823303
1711,False,hyperband-p40,hyperband,-0.10046246647834778,391,bracket=2-3,40,p=40,0,0.0,1313.5355455875397,481.4175307750702
1712,False,hyperband-p40,hyperband,-0.10046246647834778,417,bracket=2-9,40,p=40,0,0.0,1317.6916637420654,481.41753220558167
1713,False,hyperband-p40,hyperband,-0.09634053707122803,443,bracket=2-10,40,p=40,0,0.0,1316.4627797603607,481.41753244400024
1714,False,hyperband-p40,hyperband,-0.09634053707122803,469,bracket=2-13,40,p=40,0,0.0,1315.418927192688,481.4175329208374
1715,False,hyperband-p40,hyperband,-0.09634053707122803,487,bracket=3-7,40,p=40,0,0.0,1315.3332936763763,612.9964470863342
1716,False,hyperband-p40,hyperband,-0.09634053707122803,505,bracket=3-10,40,p=40,0,0.0,1321.8621864318848,612.9964480400085
1717,False,hyperband-p40,hyperband,-0.09634053707122803,523,bracket=3-25,40,p=40,0,0.0,1319.6045734882355,612.9964532852173
1718,False,hyperband-p40,hyperband,-0.09634053707122803,541,bracket=4-24,40,p=40,0,0.0,1318.9365255832672,665.6702148914337
1719,False,hyperband-p40,hyperband,-0.09634053707122803,559,bracket=4-36,40,p=40,0,0.0,1314.1611742973328,665.670223236084
1720,False,hyperband-p40,hyperband,-0.09634053707122803,577,bracket=4-63,40,p=40,0,0.0,1308.9131886959076,665.6702408790588
1721,False,hyperband-p40,hyperband,-0.09634053707122803,604,bracket=2-bracket=2-0,40,p=40,0,0.0,1314.801080942154,837.243462562561
1722,False,hyperband-p40,hyperband,-0.09634053707122803,604,bracket=2-bracket=2-0,40,p=40,0,0.0,1314.801080942154,837.243462562561
1723,False,hyperband-p40,hyperband,-0.09634053707122803,631,bracket=2-bracket=2-2,40,p=40,0,0.0,1321.2872397899628,837.2434642314911
1724,False,hyperband-p40,hyperband,-0.09634053707122803,685,bracket=2-1,40,p=40,0,0.0,1320.9890687465668,837.2434642314911
1725,False,hyperband-p40,hyperband,-0.09634053707122803,685,bracket=2-bracket=2-2,40,p=40,0,0.0,1320.9890687465668,837.2434642314911
1726,False,hyperband-p40,hyperband,-0.09634053707122803,739,bracket=2-3,40,p=40,0,0.0,1317.298196554184,837.2434649467468
1727,False,hyperband-p40,hyperband,-0.09634053707122803,766,bracket=2-bracket=2-4,40,p=40,0,0.0,1326.5818316936493,837.2434651851654
1728,False,hyperband-p40,hyperband,-0.09634053707122803,766,bracket=2-bracket=2-4,40,p=40,0,0.0,1326.5818316936493,837.2434651851654
1729,False,hyperband-p40,hyperband,-0.09634053707122803,793,bracket=2-bracket=2-5,40,p=40,0,0.0,1335.6692986488342,837.2434656620026
1730,False,hyperband-p40,hyperband,-0.09634053707122803,793,bracket=2-bracket=2-5,40,p=40,0,0.0,1335.6692986488342,837.2434656620026
1731,False,hyperband-p40,hyperband,-0.09634053707122803,820,bracket=2-bracket=2-6,40,p=40,0,0.0,1342.1914176940918,837.2434661388397
1732,False,hyperband-p40,hyperband,-0.09634053707122803,820,bracket=2-bracket=2-6,40,p=40,0,0.0,1342.1914176940918,837.2434661388397
1733,False,hyperband-p40,hyperband,-0.09634053707122803,847,bracket=2-bracket=2-7,40,p=40,0,0.0,1348.3607609272003,837.2434663772583
1734,False,hyperband-p40,hyperband,-0.09634053707122803,847,bracket=2-bracket=2-7,40,p=40,0,0.0,1348.3607609272003,837.2434663772583
1735,False,hyperband-p40,hyperband,-0.09634053707122803,874,bracket=2-bracket=2-8,40,p=40,0,0.0,1357.368655204773,837.243467092514
1736,False,hyperband-p40,hyperband,-0.09634053707122803,874,bracket=2-bracket=2-8,40,p=40,0,0.0,1357.368655204773,837.243467092514
1737,False,hyperband-p40,hyperband,-0.09634053707122803,906,bracket=2-9,40,p=40,0,0.0,1354.8395292758942,837.2434680461884
1738,False,hyperband-p40,hyperband,-0.09567809849977493,944,bracket=2-10,40,p=40,0,0.0,1354.7194302082062,837.2434687614441
1739,False,hyperband-p40,hyperband,-0.09567809849977493,971,bracket=2-bracket=2-11,40,p=40,0,0.0,1362.3133025169373,837.2434692382812
1740,False,hyperband-p40,hyperband,-0.09567809849977493,971,bracket=2-bracket=2-11,40,p=40,0,0.0,1362.3133025169373,837.2434692382812
1741,False,hyperband-p40,hyperband,-0.09567809849977493,998,bracket=2-bracket=2-12,40,p=40,0,0.0,1368.1380550861359,837.243469953537
1742,False,hyperband-p40,hyperband,-0.09567809849977493,998,bracket=2-bracket=2-12,40,p=40,0,0.0,1368.1380550861359,837.243469953537
1743,False,hyperband-p40,hyperband,-0.09567809849977493,1052,bracket=2-13,40,p=40,0,0.0,1364.5829632282257,837.2434706687927
1744,False,hyperband-p40,hyperband,-0.09567809849977493,1079,bracket=2-bracket=2-14,40,p=40,0,0.0,1370.397290468216,837.24347448349
1745,False,hyperband-p40,hyperband,-0.09567809849977493,1079,bracket=2-bracket=2-14,40,p=40,0,0.0,1370.397290468216,837.24347448349
1746,False,hyperband-p40,hyperband,-0.09567809849977493,1088,bracket=3-bracket=3-bracket=3-0,40,p=40,0,0.0,1379.4048008918762,994.4706134796143
1747,False,hyperband-p40,hyperband,-0.09567809849977493,1088,bracket=3-bracket=3-bracket=3-0,40,p=40,0,0.0,1379.4048008918762,994.4706134796143
1748,False,hyperband-p40,hyperband,-0.09567809849977493,1088,bracket=3-bracket=3-bracket=3-0,40,p=40,0,0.0,1379.4048008918762,994.4706134796143
1749,False,hyperband-p40,hyperband,-0.09567809849977493,1097,bracket=3-bracket=3-bracket=3-1,40,p=40,0,0.0,1385.1608800888062,994.4706144332886
1750,False,hyperband-p40,hyperband,-0.09567809849977493,1097,bracket=3-bracket=3-bracket=3-1,40,p=40,0,0.0,1385.1608800888062,994.4706144332886
1751,False,hyperband-p40,hyperband,-0.09567809849977493,1097,bracket=3-bracket=3-bracket=3-1,40,p=40,0,0.0,1385.1608800888062,994.4706144332886
1752,False,hyperband-p40,hyperband,-0.09567809849977493,1106,bracket=3-bracket=3-bracket=3-2,40,p=40,0,0.0,1400.3236413002014,994.4706153869629
1753,False,hyperband-p40,hyperband,-0.09567809849977493,1106,bracket=3-bracket=3-bracket=3-2,40,p=40,0,0.0,1400.3236413002014,994.4706153869629
1754,False,hyperband-p40,hyperband,-0.09567809849977493,1106,bracket=3-bracket=3-bracket=3-2,40,p=40,0,0.0,1400.3236413002014,994.4706153869629
1755,False,hyperband-p40,hyperband,-0.09567809849977493,1115,bracket=3-bracket=3-bracket=3-3,40,p=40,0,0.0,1408.0092055797577,994.4706163406372
1756,False,hyperband-p40,hyperband,-0.09567809849977493,1115,bracket=3-bracket=3-bracket=3-3,40,p=40,0,0.0,1408.0092055797577,994.4706163406372
1757,False,hyperband-p40,hyperband,-0.09567809849977493,1115,bracket=3-bracket=3-bracket=3-3,40,p=40,0,0.0,1408.0092055797577,994.4706163406372
1758,False,hyperband-p40,hyperband,-0.09567809849977493,1124,bracket=3-bracket=3-bracket=3-4,40,p=40,0,0.0,1413.9153234958649,994.470617055893
1759,False,hyperband-p40,hyperband,-0.09567809849977493,1124,bracket=3-bracket=3-bracket=3-4,40,p=40,0,0.0,1413.9153234958649,994.470617055893
1760,False,hyperband-p40,hyperband,-0.09567809849977493,1124,bracket=3-bracket=3-bracket=3-4,40,p=40,0,0.0,1413.9153234958649,994.470617055893
1761,False,hyperband-p40,hyperband,-0.09567809849977493,1151,bracket=3-bracket=3-5,40,p=40,0,0.0,1427.5047488212585,994.4706172943115
1762,False,hyperband-p40,hyperband,-0.09567809849977493,1151,bracket=3-bracket=3-5,40,p=40,0,0.0,1427.5047488212585,994.4706172943115
1763,False,hyperband-p40,hyperband,-0.09567809849977493,1160,bracket=3-bracket=3-bracket=3-6,40,p=40,0,0.0,1437.2830696105957,994.4706182479858
1764,False,hyperband-p40,hyperband,-0.09567809849977493,1160,bracket=3-bracket=3-bracket=3-6,40,p=40,0,0.0,1437.2830696105957,994.4706182479858
1765,False,hyperband-p40,hyperband,-0.09567809849977493,1160,bracket=3-bracket=3-bracket=3-6,40,p=40,0,0.0,1437.2830696105957,994.4706182479858
1766,False,hyperband-p40,hyperband,-0.09567809849977493,1214,bracket=3-7,40,p=40,0,0.0,1435.2353246212006,994.4706189632416
1767,False,hyperband-p40,hyperband,-0.09567809849977493,1223,bracket=3-bracket=3-bracket=3-8,40,p=40,0,0.0,1454.41938829422,994.4706194400787
1768,False,hyperband-p40,hyperband,-0.09567809849977493,1223,bracket=3-bracket=3-bracket=3-8,40,p=40,0,0.0,1454.41938829422,994.4706194400787
1769,False,hyperband-p40,hyperband,-0.09567809849977493,1223,bracket=3-bracket=3-bracket=3-8,40,p=40,0,0.0,1454.41938829422,994.4706194400787
1770,False,hyperband-p40,hyperband,-0.09567809849977493,1232,bracket=3-bracket=3-bracket=3-9,40,p=40,0,0.0,1460.9708216190338,994.4706199169159
1771,False,hyperband-p40,hyperband,-0.09567809849977493,1232,bracket=3-bracket=3-bracket=3-9,40,p=40,0,0.0,1460.9708216190338,994.4706199169159
1772,False,hyperband-p40,hyperband,-0.09567809849977493,1232,bracket=3-bracket=3-bracket=3-9,40,p=40,0,0.0,1460.9708216190338,994.4706199169159
1773,False,hyperband-p40,hyperband,-0.09567809849977493,1286,bracket=3-10,40,p=40,0,0.0,1449.3473341464996,994.4706201553345
1774,False,hyperband-p40,hyperband,-0.09567809849977493,1295,bracket=3-bracket=3-bracket=3-11,40,p=40,0,0.0,1460.506251335144,994.470620393753
1775,False,hyperband-p40,hyperband,-0.09567809849977493,1295,bracket=3-bracket=3-bracket=3-11,40,p=40,0,0.0,1460.506251335144,994.470620393753
1776,False,hyperband-p40,hyperband,-0.09567809849977493,1295,bracket=3-bracket=3-bracket=3-11,40,p=40,0,0.0,1460.506251335144,994.470620393753
1777,False,hyperband-p40,hyperband,-0.09567809849977493,1304,bracket=3-bracket=3-bracket=3-12,40,p=40,0,0.0,1472.5792152881622,994.4706213474274
1778,False,hyperband-p40,hyperband,-0.09567809849977493,1304,bracket=3-bracket=3-bracket=3-12,40,p=40,0,0.0,1472.5792152881622,994.4706213474274
1779,False,hyperband-p40,hyperband,-0.09567809849977493,1304,bracket=3-bracket=3-bracket=3-12,40,p=40,0,0.0,1472.5792152881622,994.4706213474274
1780,False,hyperband-p40,hyperband,-0.09567809849977493,1313,bracket=3-bracket=3-bracket=3-13,40,p=40,0,0.0,1481.700367450714,994.4706218242645
1781,False,hyperband-p40,hyperband,-0.09567809849977493,1313,bracket=3-bracket=3-bracket=3-13,40,p=40,0,0.0,1481.700367450714,994.4706218242645
1782,False,hyperband-p40,hyperband,-0.09567809849977493,1313,bracket=3-bracket=3-bracket=3-13,40,p=40,0,0.0,1481.700367450714,994.4706218242645
1783,False,hyperband-p40,hyperband,-0.09567809849977493,1322,bracket=3-bracket=3-bracket=3-14,40,p=40,0,0.0,1489.057074546814,994.4706223011017
1784,False,hyperband-p40,hyperband,-0.09567809849977493,1322,bracket=3-bracket=3-bracket=3-14,40,p=40,0,0.0,1489.057074546814,994.4706223011017
1785,False,hyperband-p40,hyperband,-0.09567809849977493,1322,bracket=3-bracket=3-bracket=3-14,40,p=40,0,0.0,1489.057074546814,994.4706223011017
1786,False,hyperband-p40,hyperband,-0.09567809849977493,1331,bracket=3-bracket=3-bracket=3-15,40,p=40,0,0.0,1495.7480397224426,994.4706230163574
1787,False,hyperband-p40,hyperband,-0.09567809849977493,1331,bracket=3-bracket=3-bracket=3-15,40,p=40,0,0.0,1495.7480397224426,994.4706230163574
1788,False,hyperband-p40,hyperband,-0.09567809849977493,1331,bracket=3-bracket=3-bracket=3-15,40,p=40,0,0.0,1495.7480397224426,994.4706230163574
1789,False,hyperband-p40,hyperband,-0.09567809849977493,1340,bracket=3-bracket=3-bracket=3-16,40,p=40,0,0.0,1503.0183746814728,994.470623254776
1790,False,hyperband-p40,hyperband,-0.09567809849977493,1340,bracket=3-bracket=3-bracket=3-16,40,p=40,0,0.0,1503.0183746814728,994.470623254776
1791,False,hyperband-p40,hyperband,-0.09567809849977493,1340,bracket=3-bracket=3-bracket=3-16,40,p=40,0,0.0,1503.0183746814728,994.470623254776
